txid,script,n,entropy_source,Open,High,Low,Close,Volume,Timestamp,script_len,pubkey,r_scalar,s_scalar,z_hash
c3e11a2ab7e973d074e764dd6179252c18cc8d8aed8dfd71d223ba1003dc0d59,3046022100a76204b1974fb65171ee3455e2569bf1fc81c944a21ec58a7f5baab8440fffa0022100e075a9779fe843f24e6324b2703286d56aebccb6e2e35075190398360413d69201 032cd0f17ae92723227864dd1847cd3fc6a94883b273ec5e0467abcf3af7bc8e25,0,blockchain,,,,,,,25,032cd0f17ae92723227864dd1847cd3fc6a94883b273ec5e0467abcf3af7bc8e25,a76204b1974fb65171ee3455e2569bf1fc81c944a21ec58a7f5baab8440fffa0,e075a9779fe843f24e6324b2703286d56aebccb6e2e35075190398360413d692,0d10500152f2dd73737f5c7ebc595b9ba993f7ffd36511190fe5ffe068f81387
0661d4294d502f5ae641c52d18a3e6c4895817cf14a30717a6e0791dc1c9e17e,30460221008e5e9690fc18e093bb9782beeb7b83a6d0ace89b1a17ef03751704112e36e2c8022100baaf8c19649ef88946f3e4720f4e2ff30d5527c3aa421759ff381fed58e29aaa01 022bcbc91570a46353e301f5a4ff73ead94c1131102f56b9a5f80a3dacf5542d26,2,blockchain,,,,,,,25,022bcbc91570a46353e301f5a4ff73ead94c1131102f56b9a5f80a3dacf5542d26,8e5e9690fc18e093bb9782beeb7b83a6d0ace89b1a17ef03751704112e36e2c8,baaf8c19649ef88946f3e4720f4e2ff30d5527c3aa421759ff381fed58e29aaa,323cbc16beea92debe764aa2ddf230adcf6a22fb36b445a65b79257b1a4d69f5
30a8142887a1e517af0fd18b7b678a4609dd9d56d9658ee579d8babbe6c77258,3046022100e99a48cb5787f228902002a2d59c7908cfd726fe0349e682154864f58cb64c29022100879f1763bf0dadb8ec09ad6162be285c93a645ef4f146ced4c49cb7ded196feb01 030b8f3dd0a1e341ecdc904d04e3447e2b67e6b26419385c1ab4f6478d42ab40cb,2,blockchain,,,,,,,25,030b8f3dd0a1e341ecdc904d04e3447e2b67e6b26419385c1ab4f6478d42ab40cb,e99a48cb5787f228902002a2d59c7908cfd726fe0349e682154864f58cb64c29,879f1763bf0dadb8ec09ad6162be285c93a645ef4f146ced4c49cb7ded196feb,e531648044a56360823ce29d6382d0ca339483d3ce67a2907975604a1a8e6910
322f038484ed224670ca5d9de067f399c14b62d584049aa0de0029887b3248ec,3046022100ea760ba08509a66022d909d953f37298577c53fad968558e98c7ced430b7d4bf022100fbfdbbc852ec37805af32c1805baeb1e6513e670f96932567dae55bfef73e4ee01 02e1d5478ac269f7c8ae55df1126cc3a236787ba4a748131669a5271ea056e4e20,9,blockchain,,,,,,,25,02e1d5478ac269f7c8ae55df1126cc3a236787ba4a748131669a5271ea056e4e20,ea760ba08509a66022d909d953f37298577c53fad968558e98c7ced430b7d4bf,fbfdbbc852ec37805af32c1805baeb1e6513e670f96932567dae55bfef73e4ee,bedef8cca32bb6aa3f2c7c42fc78f1ad432e522a3cab9d1861e3df3dff60a36a
e8029c7001675ba1bfa60d350f39fa2891e6b7ffd095ee856f2c3449dc23ee05,304502210085c99982c81a7180cf2add589c7484406cd4f6a2b257ca22fc3d560e631d1afc02204429881c73ced9d1c059d887dd1373450ae33ee2ec0c2af9d7fd9c99a52e47cf01 03bf22028e0670ebc475ff60de12bdf43fedc4ffc8a22c5441ad1bf976bec646b4,7,blockchain,,,,,,,25,03bf22028e0670ebc475ff60de12bdf43fedc4ffc8a22c5441ad1bf976bec646b4,85c99982c81a7180cf2add589c7484406cd4f6a2b257ca22fc3d560e631d1afc,4429881c73ced9d1c059d887dd1373450ae33ee2ec0c2af9d7fd9c99a52e47cf,0be0ca9277b7070a814859c30eb1d9297866499c71823a0bdc68f2be3e7b27ff
bcf89ff558d5956c990cf6fefa2f92f85a25fff8d3c026b7de2bae16517de332,304502202c0f1cd1c93680be9ddd5fc1920b9e89aafa376774cffaf8818557013808f18e022100db9856a71ceefb67223c02735a78f9f7ec45b9db39f630900262fe5777fd465101 02a93320996bebd4053cf0aaacf6a3b96a7d35243f0e048a37cfb33c4726bdec86,9,blockchain,,,,,,,25,02a93320996bebd4053cf0aaacf6a3b96a7d35243f0e048a37cfb33c4726bdec86,2c0f1cd1c93680be9ddd5fc1920b9e89aafa376774cffaf8818557013808f18e,db9856a71ceefb67223c02735a78f9f7ec45b9db39f630900262fe5777fd4651,7d69b3e76142f4d2dd19c40b2f7cc8462fc8803a0c192ef594d88c23bcda78ea
227fb4c8d5842af1f8b88f8a7717aaafaf24d7ec09e7cc4c448a7da76f00a385,30450220751d6c7192d301516663e2e2056f4db053f6f46be86f483e1cc8378a061d9de3022100a4080d7e0160f03181a70d9d10527004d9abd0f7037d70d2fb53938333431b2f01 023857b34b2b10b38bd57b0ae55b2fc460b1f8713d37b3fbafe4eca8d00d271613,0,blockchain,,,,,,,25,023857b34b2b10b38bd57b0ae55b2fc460b1f8713d37b3fbafe4eca8d00d271613,751d6c7192d301516663e2e2056f4db053f6f46be86f483e1cc8378a061d9de3,a4080d7e0160f03181a70d9d10527004d9abd0f7037d70d2fb53938333431b2f,2b447b2fe5ebca51a85e5b64af726eff0a39690df86166cc4ab629fd03e0c398
717da2b68d5e29cb988fcacf2081b0065c331c8e8ec470ff0db1ea202cf81190,3046022100db85179016bfa39dd6a06d256098187662f284690a7f702b45a700050d1eea660221008aa0d5a51c5291b13ea9a4d52cffc8ea45c113e30cc4fa1172716a1e58044d2501 0239d2866e7328ec3368699743f778d95394ed247032817812e0fd8a862f72d259,1,blockchain,,,,,,,25,0239d2866e7328ec3368699743f778d95394ed247032817812e0fd8a862f72d259,db85179016bfa39dd6a06d256098187662f284690a7f702b45a700050d1eea66,8aa0d5a51c5291b13ea9a4d52cffc8ea45c113e30cc4fa1172716a1e58044d25,61860a113b2752f40d6e3073f30abd047e920b5e14f8a035673f1af37eb24071
4440b2950736a219dc30b46c17cb832d1593abb5eb02935e67dffe7688ae1c4a,3044022004b8c239cb8ecc3105e20a6c02bf907ef7035b8da730c018922c4919cb68dab50220586b1ddeda3a081279399ba44647f35919454473091e9ce410623bb74ef30fcb01 020f69408331b3d3e07bfd2278ac06ab7e37f5e0b1b473978f8b04e3530ddacfa8,1,blockchain,,,,,,,25,020f69408331b3d3e07bfd2278ac06ab7e37f5e0b1b473978f8b04e3530ddacfa8,4b8c239cb8ecc3105e20a6c02bf907ef7035b8da730c018922c4919cb68dab5,586b1ddeda3a081279399ba44647f35919454473091e9ce410623bb74ef30fcb,7d932dcee06d8aee50d48f9994f1db10439efa3c4524488e2c2448b9c91f9851
69405c64f906a721642868bce7392a6677ce4648ec247cd6dd56994a77dc9ac5,30450220625bbec297140084a166b46307eb5d5b5c595bafe51ce6de4d362e2117e5edf1022100f0e537835465606fd6617178a29b83e73bf73e48e5687a6f139a67adf871757c01 0255627d821541317a84a8b569d330bd7e86aa089b35c3d5e2b56db4b850cb4fc1,2,blockchain,,,,,,,25,0255627d821541317a84a8b569d330bd7e86aa089b35c3d5e2b56db4b850cb4fc1,625bbec297140084a166b46307eb5d5b5c595bafe51ce6de4d362e2117e5edf1,f0e537835465606fd6617178a29b83e73bf73e48e5687a6f139a67adf871757c,dd42a7e1f1232c6e411cedb0564491ef0580bdf07469c0f9127ed2a48fd9e81d
a0e0f0b23f71f3d8d654a7d2d471a4a595c16a578ef903a830b99eac68c02164,3046022100e90e7f98403c6d2272aa624c26ba3af45060caae71769eb5c7502d5cd073f427022100febc843008103313871cf4eeec9d7f3d2e64f308865a0e2bb4d39b44699e380301 0225eb0a3c383b879b3c977a5823c29c57a57f147807c9abe0495566ec549f4415,5,blockchain,,,,,,,25,0225eb0a3c383b879b3c977a5823c29c57a57f147807c9abe0495566ec549f4415,e90e7f98403c6d2272aa624c26ba3af45060caae71769eb5c7502d5cd073f427,febc843008103313871cf4eeec9d7f3d2e64f308865a0e2bb4d39b44699e3803,71b1e2000bea6026f3622ac892be9cf9a5d6cfd9b47805a7f114ebd3bb30ac94
893c83b124fdbc1cd15844ea8d637320ab79c38b799796b9fc1ef54a6b00acba,3045022100c945fdfc983a9db81f01a499288e1bf2d9eea4628ee3721a2cecc5ee69b2bc78022009f1e6a832f3945555c1787101151a73750f7a4331ed758e5157db2111d1d0fa01 027f822dca96be7f6c85b1b09262309d6ba39d455594efece075e0105b8ea212f0,0,blockchain,,,,,,,25,027f822dca96be7f6c85b1b09262309d6ba39d455594efece075e0105b8ea212f0,c945fdfc983a9db81f01a499288e1bf2d9eea4628ee3721a2cecc5ee69b2bc78,9f1e6a832f3945555c1787101151a73750f7a4331ed758e5157db2111d1d0fa,2bdc987c9567aeb4f80d603ffad8353781cc028a38fb0c587f79f4a24c08d0c9
96052f726a9c8203748766e13f016321d5bc78aa47861556213a0c024b7761db,3046022100a013565146eca86c7f9a2dfc62dd11ba97f447f2d39da2f910044439b6a0c2a0022100c2219b9f0ddc00457bb36a5bb61f94824d51d65cdc3c1606ac477af92b52ec0101 0377e40104f519ebefd58dda2b6aba3aa121b483f4d580d000bc680ccb310e6c92,1,blockchain,,,,,,,25,0377e40104f519ebefd58dda2b6aba3aa121b483f4d580d000bc680ccb310e6c92,a013565146eca86c7f9a2dfc62dd11ba97f447f2d39da2f910044439b6a0c2a0,c2219b9f0ddc00457bb36a5bb61f94824d51d65cdc3c1606ac477af92b52ec01,6e70eedd810695ae903503af18ac07fd276363a180cd7d35c6fbf2ec9c336a29
8615dea1074d32e5724e8b826dc25feeac5cf4e0d371f742e71822fea0bcb7c4,3045022100e03d28fb10397a6413651d6f4591db0680b832f56330c6035b330483d8d1af74022026ab608e6388c3ef52d0c5607435bb6accaf2d07c797e288af5717f65212a2f201 03e6c8b99ab723e1696d423f84068e8a5dbce8a2a01d7410c9779541931b4ea506,0,blockchain,,,,,,,25,03e6c8b99ab723e1696d423f84068e8a5dbce8a2a01d7410c9779541931b4ea506,e03d28fb10397a6413651d6f4591db0680b832f56330c6035b330483d8d1af74,26ab608e6388c3ef52d0c5607435bb6accaf2d07c797e288af5717f65212a2f2,c2a62a3e0d1c225c23da8d9e3e128c56ea209f2f218c1ed3944b5c992ea4ed58
2b805ab37dd7607a4505fb0ad43896430a17589041b69e79f88da316b41e3367,3045022100b7bb66ed244ac2a82ffb93e097bbcc39778c3bfdee2092e335d113853dbbc0c10220714ddd1422229ee665ebcf914fe221bb62754079d613ba7ddfb3246b2035d08001 03770c58025ca6e2665507c238fc4ab8f1231b2c8ac8d84409625e9bec03cb3870,4,blockchain,,,,,,,25,03770c58025ca6e2665507c238fc4ab8f1231b2c8ac8d84409625e9bec03cb3870,b7bb66ed244ac2a82ffb93e097bbcc39778c3bfdee2092e335d113853dbbc0c1,714ddd1422229ee665ebcf914fe221bb62754079d613ba7ddfb3246b2035d080,ce9ce01cd2b610ffd1c0ea1e416f74b1558b6cc684884cb0ef0a2fd923def685
dc65fbe15b11a1affe5a19e7876e92c15cb815a0fa80c22af3a7854d0352a82c,3046022100aca4957bfda92b09505690d1a8bbfbf6caf03a1b8c63cb758f3cfddb95a80b06022100f04606b693e89c79e5094c302846d3a32bf2acdde7329aa080d3a5f2ff2c3fd001 02931b1efd12d92ccec5fbb304c9b244046f9231dd93a2b8c102179d464f19a35b,6,blockchain,,,,,,,25,02931b1efd12d92ccec5fbb304c9b244046f9231dd93a2b8c102179d464f19a35b,aca4957bfda92b09505690d1a8bbfbf6caf03a1b8c63cb758f3cfddb95a80b06,f04606b693e89c79e5094c302846d3a32bf2acdde7329aa080d3a5f2ff2c3fd0,0155e2f23abdf84fefbdaa31efdcd92253821f296d2ab655779d5b8d296729b2
52c487094402105f9b71021a35edcc733d7314e79ac06438ccd385f43dca0b50,3046022100c88d7ced9578efdcd020677036a4e2c0df447b384a9aeb3432ea3322e2db862f022100c6d57a90a1c26a0b944df2de87dd4c86f5a4199d3591ab38bc975ba3d9dc8d8b01 020748d2e87e2012c5ac507a5ac4592342bec344176d9e96b2492a1575799a1cf1,7,blockchain,,,,,,,25,020748d2e87e2012c5ac507a5ac4592342bec344176d9e96b2492a1575799a1cf1,c88d7ced9578efdcd020677036a4e2c0df447b384a9aeb3432ea3322e2db862f,c6d57a90a1c26a0b944df2de87dd4c86f5a4199d3591ab38bc975ba3d9dc8d8b,f419777d5b688429588cefcd2603a0bb0b81c6128d7f9b34da19e44538070ade
0b4f119916cd120541e2ed7aaed6c9c3bead21abc11f05d67eddeae7d8476217,3045022100af7e413a7dd91e0d83abac3aee4e734410127740e0315a42df4003a5b5e407f1022009c65ff8173c9fc4b400df0313c135f0cf3656342cf14baf323fba04efe219d401 02e62616fc8e52855d974e4a823d3d126113f6a444677cbd023d9a9f4756fdfa34,9,blockchain,,,,,,,25,02e62616fc8e52855d974e4a823d3d126113f6a444677cbd023d9a9f4756fdfa34,af7e413a7dd91e0d83abac3aee4e734410127740e0315a42df4003a5b5e407f1,9c65ff8173c9fc4b400df0313c135f0cf3656342cf14baf323fba04efe219d4,ca8d3fcd7922477dd7c95d35abf6e3c97cbfc1ae0fdbed66cd4bc16413698b76
3a6514081fb8137fdaed8c9720926c95278a3edbbcaf564e665cd478f2dc07b2,304502204e4db2e5969b1d80476a421d4d10e4b144ec65aa971b08e1e4f24ee39f4652910221008f564acb51f79eaeb9a6bb58560cff1196bef76f7bccac7e73e5e9da99bc0fe901 03399fc86440c642b5bf41a6eb7ef13554a2277246cd7fd082b9215dc6dfe708ab,0,blockchain,,,,,,,25,03399fc86440c642b5bf41a6eb7ef13554a2277246cd7fd082b9215dc6dfe708ab,4e4db2e5969b1d80476a421d4d10e4b144ec65aa971b08e1e4f24ee39f465291,8f564acb51f79eaeb9a6bb58560cff1196bef76f7bccac7e73e5e9da99bc0fe9,ba3410f3bb528967df0c412f325da1f73a7b18360f4adfe648e3b5b653140e78
54171d579d47f08d435e33a0c48c8699e079fe7fe5557994dc5889b27989b911,30450220327c4f3fb6050a790c591b3560f43c7743fbef353b8165f957a50bb7425a32f9022100ae05b94b8e0221cd983a7145997c9fe9af6345de6bf431aa280d0768ddc2644901 03d348d2adbda5a12705472b1f076934217cb871f33ec0f63f755c5fd7e9010457,6,blockchain,,,,,,,25,03d348d2adbda5a12705472b1f076934217cb871f33ec0f63f755c5fd7e9010457,327c4f3fb6050a790c591b3560f43c7743fbef353b8165f957a50bb7425a32f9,ae05b94b8e0221cd983a7145997c9fe9af6345de6bf431aa280d0768ddc26449,26288c18d39360dd8f969db8821acdddd3ac0bc21aa661167b4181c0fc76924a
cbfa031bfea4be66a9cd9dbac556258dc599c83ddd72d5a19e34e5b9b6443edc,3045022100a2d7d893e6516df00dd12e99358d502074874a6d9371c9581073be69c4c11bdb02202b6f96a9ef81b253d6587a43be7e1589494c3f0328435cf2d6adf8330d4ca9e801 02187b19ee1011c0858b01c68baaf9ae76a964b9af4edea554db3e4b38ea099cb3,4,blockchain,,,,,,,25,02187b19ee1011c0858b01c68baaf9ae76a964b9af4edea554db3e4b38ea099cb3,a2d7d893e6516df00dd12e99358d502074874a6d9371c9581073be69c4c11bdb,2b6f96a9ef81b253d6587a43be7e1589494c3f0328435cf2d6adf8330d4ca9e8,147dd6a8d52027986a2cfb181e1d0528f5394faa26ac57bc547f2bcc24e73e4b
113f8da5421296480735aa3f7184c4e3b1269557e64262f5f07d2baa959cee46,3044022026f4bfc50fe4f2bd6c9f0cd789d5fdb3411aa34a637dd92733bc1789e11854cd02200d48d02a129768aa7c07e678d8c8a4e39514a04e90940cf1700528686034e6d201 02196bffe7b4426cafd4b8ae0f524064b268d64a2baf93a638f9eefee83353b4a2,9,blockchain,,,,,,,25,02196bffe7b4426cafd4b8ae0f524064b268d64a2baf93a638f9eefee83353b4a2,26f4bfc50fe4f2bd6c9f0cd789d5fdb3411aa34a637dd92733bc1789e11854cd,d48d02a129768aa7c07e678d8c8a4e39514a04e90940cf1700528686034e6d2,857bf521039b01ebf63362e1a812b50bec7465787e023a10b9789e81c0f28082
c3db6fdb42e1a86ac65b03f151acd850965547e72e94128492ad0d466079b0e8,304502200d23185fe41dc990866d11aea3f91713f018d3707f14e127cf640aa20b7cc769022100a3652f966d658e7233e5f2371f5dc34d6e1d6f5cc2876d805515712f4a90571301 03a7d87d9101285ed0b648ee74245defa7e48c7fadc78805f4ab55d8477b902c54,0,blockchain,,,,,,,25,03a7d87d9101285ed0b648ee74245defa7e48c7fadc78805f4ab55d8477b902c54,d23185fe41dc990866d11aea3f91713f018d3707f14e127cf640aa20b7cc769,a3652f966d658e7233e5f2371f5dc34d6e1d6f5cc2876d805515712f4a905713,f6b19f74582b1cdac5f57e2054078d09ecd26acbb3548df701a5ba4ae151b857
862ecc4923cba1e9dac30399886c96ea40944edb3d379aece9b533e36e4f386f,3045022074682b9740c057a6186c401ad1e3c8c1e83a47a88d7bfabfbc28ea76330f6716022100adb3c6c85e316b16ffb3288295e93aa858fa4407901236508f1c80b53b2603a401 0277ab2c86c223093ff7c55765a2d495711c932d5d2ab3e0a17f14c3cdc31b475c,2,blockchain,,,,,,,25,0277ab2c86c223093ff7c55765a2d495711c932d5d2ab3e0a17f14c3cdc31b475c,74682b9740c057a6186c401ad1e3c8c1e83a47a88d7bfabfbc28ea76330f6716,adb3c6c85e316b16ffb3288295e93aa858fa4407901236508f1c80b53b2603a4,0bcc6b8230e15f3fd6617815943fd09430f776675f7b78254245c2f5d940c2e7
71bc7bc9570607b23877ea6186f484fc631bacbf952b34b5dd3e130aeb2c6a6b,3045022100b62899707fb2af43dbe33fd8f2acd185d35039f7fccdfc73c86f40c439c733a802205134f99f904eec7ef67e28b6dbb21094c8f8be1a364627bc2220b1584709895501 03cfc4c815b8756f19eff5a4aec0dfc60a9d1545e7c3f8408cc582fc2b4c614770,6,blockchain,,,,,,,25,03cfc4c815b8756f19eff5a4aec0dfc60a9d1545e7c3f8408cc582fc2b4c614770,b62899707fb2af43dbe33fd8f2acd185d35039f7fccdfc73c86f40c439c733a8,5134f99f904eec7ef67e28b6dbb21094c8f8be1a364627bc2220b15847098955,3b19d3b56a1689abc81e3612561893493af8ebc4ee9ab5047475973551c69682
80030598b95a1bb7c9053584423867bec200d8edeb60dd3ccfc392b43e31da37,3046022100a9d589b08ee97499a0280ed1ed1903accf890c2b1ef879996f9896f2335ea447022100c5a48a7609538cb30877ad2cb9a982de24fe39394e573121c4a16096d5716c8901 02733deed3d1b5d875797bd0e622d01af34089240f053565910f9952f9365739dc,9,blockchain,,,,,,,25,02733deed3d1b5d875797bd0e622d01af34089240f053565910f9952f9365739dc,a9d589b08ee97499a0280ed1ed1903accf890c2b1ef879996f9896f2335ea447,c5a48a7609538cb30877ad2cb9a982de24fe39394e573121c4a16096d5716c89,cfdc363b7feeaf80c743b3557c9e12e93cc736d41bf4d8954b8a4a069b30a4ef
1bb308de281ca84b969d3972b6634a1984c35825ada0b6fa64ee4c956dfdb5dc,3046022100d9e43dfc939b9983b1ed0905196e29ff331862e6b880d899f72bc221e9cd02d9022100b72df235f601c02bfb5571751aad69ba97c4b4491a6c89cd1f8d9c9caf90570f01 032d2044e34a8944c44eb330e7089750fae8e8eed364ad4499f8b987635e491882,0,blockchain,,,,,,,25,032d2044e34a8944c44eb330e7089750fae8e8eed364ad4499f8b987635e491882,d9e43dfc939b9983b1ed0905196e29ff331862e6b880d899f72bc221e9cd02d9,b72df235f601c02bfb5571751aad69ba97c4b4491a6c89cd1f8d9c9caf90570f,425ef9207bb1c6d25818bc14f19db9e77fa96cef4098d9f4b474983a7340cfaa
aeb27f2396fd96284230390701169f14d7f0cd69027ff6bf1a1544e8196d739e,3046022100b352c0505068cb476ed06ff515a618425fbf2364ec3690c9cef62285e5ddc63d022100d17d29980357fa29f0bbb7272bc5453ebf0771fad4bc82710c2f8a0bff999aad01 03d783a27fd18a1a793760b6947458bf6101c960952954e0316d19601047af7cf5,6,blockchain,,,,,,,25,03d783a27fd18a1a793760b6947458bf6101c960952954e0316d19601047af7cf5,b352c0505068cb476ed06ff515a618425fbf2364ec3690c9cef62285e5ddc63d,d17d29980357fa29f0bbb7272bc5453ebf0771fad4bc82710c2f8a0bff999aad,3d21838d7cae7305cf90599783a00055e9dfb4955ec3e69761da4aa43e6f3283
e31f6e5ea720001e24065fb06c8aafb8a9775930169bfadd9c6905cfe40566ff,3046022100974405e43be9f9eab7e4c33d9cd32da531755887d6984d00ee53ca3d9cf345e5022100e5bcf07e8a398606c1d08e9e81fc2d9788ade6414eb8e63ffb98187cd357d90e01 02ff76da3b02adf39e13e7f3b089220d446df84ec07b4e3bc2419a2d8189718be3,4,blockchain,,,,,,,25,02ff76da3b02adf39e13e7f3b089220d446df84ec07b4e3bc2419a2d8189718be3,974405e43be9f9eab7e4c33d9cd32da531755887d6984d00ee53ca3d9cf345e5,e5bcf07e8a398606c1d08e9e81fc2d9788ade6414eb8e63ffb98187cd357d90e,5a35a76d48aa2baaba6cea1cb803dde5e534122e153925c165c22af1a5c5aecb
a4a7ccbb55f43264a24d2c3881e06f49ad9697be8b8b9cf9b424c18e4bd121f3,304502203b6909a62d84ecf0348b3558e6789dc9ab231b985dab0ffadf3fae4797c906b7022100cedb9e6a952fd08ecc123b956b5d904d0fbd68f92e0e733f6dfa7eb8a5d3f90a01 035f52ac62f57fb2668f4b669a4fe56fe9e97c539f8dc3b65c8c1fa432f10d27be,0,blockchain,,,,,,,25,035f52ac62f57fb2668f4b669a4fe56fe9e97c539f8dc3b65c8c1fa432f10d27be,3b6909a62d84ecf0348b3558e6789dc9ab231b985dab0ffadf3fae4797c906b7,cedb9e6a952fd08ecc123b956b5d904d0fbd68f92e0e733f6dfa7eb8a5d3f90a,7207e0e9e6ba944516835bb512a1f6390f3f1c23c25c371b9a0ade25536b9461
650c87f1f5c2f50c30dc57a027720e2d4955c65a6a9a9cb960d88c53eafc24d8,3046022100e13c7d5eaec5008d06cc13d72b9c053f8c9adacd9d64176e4b59bf057d18bc7e022100e84b3292c9aae0c292fc6552e53d53e761786c6f792306c6cd0342ce8f84784701 022c5684317bc0314785565ebbd6d036286ccd9a4396bfe2c9856bc6ffd56eccc3,0,blockchain,,,,,,,25,022c5684317bc0314785565ebbd6d036286ccd9a4396bfe2c9856bc6ffd56eccc3,e13c7d5eaec5008d06cc13d72b9c053f8c9adacd9d64176e4b59bf057d18bc7e,e84b3292c9aae0c292fc6552e53d53e761786c6f792306c6cd0342ce8f847847,d88323ce270a1264fd86635219f79df6ad93ab3dedf954a82a6ca893d8ba1a16
73401eed55f4e8f396bce4a23fee600e2870a2f4c7c9e7d6c75a76548c9139bb,304402207bf47d184df480605f8eeb3eb38fc161659fa5de5341c6c8a21c16a66b3a475b022046985f9d7ebe3775984ef08823cadc111839508361d93d55307aeab4ec495a2801 029392b7865633500995c208444e4a2c3246f2649b5503ef836769110579f75538,0,blockchain,,,,,,,25,029392b7865633500995c208444e4a2c3246f2649b5503ef836769110579f75538,7bf47d184df480605f8eeb3eb38fc161659fa5de5341c6c8a21c16a66b3a475b,46985f9d7ebe3775984ef08823cadc111839508361d93d55307aeab4ec495a28,6f72f0c16a3c57012366ec9b656e208aff0853b1cdb8fe3ac3d8030796b5cdc0
230312a82ac76700239cd89ed4406e8b710fb1a2730c68a166c3c9340a30a78a,3044022001c926af427615b4d47a2c3dc82029cebd71438685ca32d5f94eea83d04bde3702203c6f285ca6a84f08054dab4f9504f85de4f2eb6a437c39add9740f550caca58c01 03deffe527cabe6330a280dcd24a7f2d2ea7129107d04cb8a79ffc2d3ed729dbf6,8,blockchain,,,,,,,25,03deffe527cabe6330a280dcd24a7f2d2ea7129107d04cb8a79ffc2d3ed729dbf6,1c926af427615b4d47a2c3dc82029cebd71438685ca32d5f94eea83d04bde37,3c6f285ca6a84f08054dab4f9504f85de4f2eb6a437c39add9740f550caca58c,4eca41ecfe76e9ded6fb825f52aece67d85b33a52dd317266e94528ec3c3e3fb
5fdd19a9903e1da410e9d6ec1279e7e38a1ce784f8746bd6e009a2a3aaee354a,30440220346652d14467d4fcf76515e03da47c2e96cb5c350e9ed3bf030035d8dda6588b0220645d2ebf02e9d9f6946cd26560ecd4b85874163113e6f2a81b54f47bf74f450001 03e528b7a6038e4e334a76f10809a79a14e5ae22b6d58d6160e46e9527a942f626,2,blockchain,,,,,,,25,03e528b7a6038e4e334a76f10809a79a14e5ae22b6d58d6160e46e9527a942f626,346652d14467d4fcf76515e03da47c2e96cb5c350e9ed3bf030035d8dda6588b,645d2ebf02e9d9f6946cd26560ecd4b85874163113e6f2a81b54f47bf74f4500,f856c15242c5c8ed712f8342a0591219e4e5f05c1e6a1a8e2cba66312e98ecbc
643e99e2bd061236bfd03f614e15e793dda210334c0accaaf591c4eb468d708b,3044022036d6f400ca8edfa99f1bd8ce2deef62e11bb68183f50c62c685fe2a7ca19f128022074579d18dda05f4d311e19b027da586fc11b0b437b41433c81ff7df776a0c36f01 03480bc6c00a6fd99f73fc90ebdf1f0372c1b389200705234da0c496cbe3eac42d,4,blockchain,,,,,,,25,03480bc6c00a6fd99f73fc90ebdf1f0372c1b389200705234da0c496cbe3eac42d,36d6f400ca8edfa99f1bd8ce2deef62e11bb68183f50c62c685fe2a7ca19f128,74579d18dda05f4d311e19b027da586fc11b0b437b41433c81ff7df776a0c36f,547283645b706f450123714814b13972d17ddc1a8a4f3371d031bcb76566b2ba
b15f3d19d1ec4446034e40d7949677bf397da3afafd54dc2d10cab850958a1de,304502203d85e28b17902f993a0066d33bef93cb81dbbc4d0705d6544f0cb6b6992ac2ff022100e88633b13ab6a34ebd7fa930abfc77c705d1ac3020c0f574547a9513a85d6f3701 035bbc7a8068c53a97b2d36302368ff9a9e75f236d78073d4c35b10e85982b8d4f,9,blockchain,,,,,,,25,035bbc7a8068c53a97b2d36302368ff9a9e75f236d78073d4c35b10e85982b8d4f,3d85e28b17902f993a0066d33bef93cb81dbbc4d0705d6544f0cb6b6992ac2ff,e88633b13ab6a34ebd7fa930abfc77c705d1ac3020c0f574547a9513a85d6f37,51beaa026a216c0c8098699ed14893e9c1073afd3322cf589f0aae84cd85a966
e2946185af34e777315d41da6c19b96d03d4df559281e781b9b2c801b2f18084,30440220563a74c0c412b7dfc6b268d2aa4a7e9ffe095be58268c5f88e06698218f60ade02200f9d8890e8e0760ae0333828d0cf3e2eab1209f2a67df82bfc58e3880cc71a7901 02ab7baf2ac0cda98da09a2105291b3cb04f5f8850416b0ca13c283de499cc5ae0,8,blockchain,,,,,,,25,02ab7baf2ac0cda98da09a2105291b3cb04f5f8850416b0ca13c283de499cc5ae0,563a74c0c412b7dfc6b268d2aa4a7e9ffe095be58268c5f88e06698218f60ade,f9d8890e8e0760ae0333828d0cf3e2eab1209f2a67df82bfc58e3880cc71a79,aa456e26dadca72e300dd0a254d6a70daec5f664cc2659e42063498bdebaa038
20e5452bc3aee57fe34f124f5bb408d3ded5c1d58ff0e14ba58c0cdff79a414f,304502206c6cc628ce2557bdf9c770d465a44d0f71c85722ebe14a984efc23cd090395bd022100d5a4659de09be13a47ee4f7085374f90484d7b5235c6e2d412afa7235949eb9001 03a875d896012ca0deee4bb78d9e87ed88c352d1e0532d60088199301faba86e64,5,blockchain,,,,,,,25,03a875d896012ca0deee4bb78d9e87ed88c352d1e0532d60088199301faba86e64,6c6cc628ce2557bdf9c770d465a44d0f71c85722ebe14a984efc23cd090395bd,d5a4659de09be13a47ee4f7085374f90484d7b5235c6e2d412afa7235949eb90,19d0ba97d1717367b0781904a5ecaf607e5903d7f8a7d0d800e07fd060c63c5e
